Noun,Verb,Adjective,Exclamation 
입학,,,
애,,,
애비,,,
차,,,
딸년,,,
미성년,,,
꼬셔,,,
집안,,,
내력,,,
돈,,,
최고,,,
걸,,,
다시,,,
한번,,,
입,,,
말,,,
행동,,,
품위,,,
래야,,,
볼,,,
수가,,,
사람,,,
집안,,,
것,,,
다른,,,
이유,,,
돈,,,
권력,,,
마음대로,,,
뭐,,,
하나,,,
사람,,,
존경,,,
커녕,,,
욕,,,
본인,,,
돈,,,
질투,,,
생각,,,
오,,,
노,,,
진짜,,,
이대,,,
수준,,,
아주,,,
미분,,,
적분,,,
근처,,,
애,,,
이화여대,,,
머리,,,
속,,,
텅텅,,,
해외,,,
간,,,
거,,,
아들,,,
군대,,,
안,,,
것,,,
운동,,,
난리,,,
좌,,,
좀,,,
갈수록,,,
가관,,,
살,,,
아이,,,
엄마,,,
이화여대,,,
재학,,,
집안,,,
인터넷,,,
돈,,,
실력,,,
너희,,,
부모,,,
가정교육,,,
막말,,,
모녀,,,
대한민국,,,
망신,,,
그게,,,
누구,,,
탓,,,
겟,,,
뒤,,,
돈줄,,,
빽,,,
큰소리,,,
활개,,,
손가락,,,
정권,,,
난,,,
이해,,,
안,,,
야,,,
왜,,,
승마,,,
또,,,
승마,,,
부적,,,
재능,,,
맞춤법,,,
공부,,,
머리,,,
거,,,
그냥,,,
자기,,,
엄마,,,
모습,,,
부귀,,,
영화,,,
누리,,,
승마,,,
대학,,,
학점,,,
출산,,,
장려,,,
일찍,,,
잡,,,
그,,,
때,,,
학교,,,
안나,,,
모양,,,
최태민,,,
마누라,,,
명,,,
계집,,,
할애비,,,
말,,,
거,,,
일찍,,,
인생,,,
불쌍타,,,
인터폴,,,
뭐,,,
기집뇬,,,
해외,,,
고가,,,
주택,,,
어캐,,,
언론,,,
것,,,
사생활,,,
침해,,,
밤,,,
몇번,,,
너,,,
몇번,,,
모두,,,
조치,,,
정리,,,
최종,,,
학력,,,
중졸,,,
나라,,,
꼴,,,
완전,,,
개판,,,
여당,,,
야당,,,
대선,,,
기권,,,
인물,,,
어차피,,,
대통령,,,
또,,,
계속,,,
얼마나,,,
권력,,,
비호,,,
특권,,,
의식,,,
행사,,,
끝,,,
평생,,,
살,,,
수,,,
것,,,
생각,,,
전,,,
국민,,,
내,,,
대통령,,,
라면,,,
끝,,,
지지율,,,
를,,,
만회,,,
남짓,,,
대통령,,,
뭐,,,
더,,,
주변,,,
생각,,,
주변,,,
정리,,,
것,,,
금수,,,
저,,,
물,,,
인생,,,
후지,,,
녀,,,
중졸,,,
위기,,,
부모,,,
빽,,,
고등학생,,,
임신,,,
금,,,
매달,,,
입학,,,
출산,,,
돈줄,,,
재단,,,
설립,,,
일반인,,,
이중,,,
개,,,
만해,,,
성공,,,
애가,,,
발랑,,,
돈,,,
뭐,,,
부모,,,
아이,,,
듯,,,
애가,,,
무슨,,,
최,,,
실,,,
오냐,,,
학교,,,
비리,,,
에혀,,,
갓난아기,,,
정체,,,
대체,,,
뭐,,,
졸라,,,
최,,,
실,,,
정,,,
유라,,,
관련,,,
아버,,,
리,,,
이,,,
인간,,,
군대,,,
일도,,,
만약,,,
군대,,,
간다,,,
개월,,,
중,,,
개월,,,
휴가,,,
저건,,,
그냥,,,
학교,,,
평일,,,
오일,,,
조퇴,,,
햇겟,,,
맘,,,
가증,,,
누,,,
학교,,,
병원,,,
대학,,,
쟨,,,
대학,,,
쩌,,,
유급,,,
학교,,,
놀이터,,,
혹시,,,
최종,,,
학력,,,
초딩,,,
입학,,,
거,,,
양파,,,
끝,,,
흙,,,
어디,,,
나라,,,
꼴,,,
아이,,,
바빳겠,,,
말,,,
뭐해,,,
저출산,,,
률,,,
생각,,,
우리,,,
고뇌,,,
동안,,,
직접,,,
몸소,,,
실천,,,
노블레스,,,
오블리주,,,
정신,,,
인재,,,
앞,,,
미래,,,
준비,,,
대기업,,,
일반,,,
자금,,,
재단,,,
얼마나,,,
세상,,,
살기,,,
대한민국,,,
나,,,
서민,,,
헬,,,
조선,,,
서도,,,
한국,,,
실세,,,
대통,,,
뭐,,,
모자이크,,,
처리,,,
왜함,,,
모자이크,,,
좀,,,
누구,,,
누구,,,
를,,,
국가,,,
모금,,,
지원,,,
정말,,,
진짜,,,
쟤,,,
대회,,,
애,,,
결석,,,
조사,,,
답,,,
운동,,,
담임,,,
얼굴,,,
결석,,,
거의,,,
안해,,,
대회,,,
기간,,,
연습,,,
오전,,,
수업,,,
담임,,,
얘기,,,
조퇴,,,
쟤,,,
학교,,,
아예,,,
대회,,,
학교,,,
운동,,,
부,,,
애,,,
거의,,,
둥,,,
개,,,
소리,,,
쟤,,,
무슨,,,
승마,,,
때문,,,
세계,,,
것,,,
말,,,
생각,,,
때,,,
말,,,
타,,,
다리,,,
가랭,,,
아기,,,
댓글,,,
운동선수,,,
원래,,,
학교,,,
학교,,,
아침,,,
훈련,,,
조례,,,
전,,,
교시,,,
수업,,,
오후,,,
훈련,,,
내,,,
학교,,,
유난,,,
가요,,,
청소년,,,
국가대표,,,
인애,,,
알,,,
수가,,,
정말,,,
고등학교,,,
어딘,,,
따름,,,
밥맛,,,
애,,,
미나,,,
딸,,,
돈,,,
원판,,,
불변,,,
법칙,,,
눈,,,
눈,,,
개,,,
만,,,
무당,,,
랄,,,
바,,,
무당,,,
미리,,,
예언,,,
금방,,,
예언,,,
쟤,,,
얼마나,,,
고위,,,
공무원,,,
제니,,,
입학사정관,,,
제니,,,
답,,,
혹,,,
시아,,,
중학교,,,
초등학교,,,
보쇼,,,
그때,,,
맞춤법,,,
모양,,,
응,,,
말세,,,
말세,,,
이,,,
인간,,,
백억,,,
갹출해,,,
지원,,,
게,,,
네이버,,,
보수,,,
성향,,,
사람,,,
욕,,,
진짜,,,
개,,,
노답,,,
상황,,,
건데,,,
새누리당,,,
정치인,,,
얼마나,,,
비박,,,
친박때매,,,
대선,,,
물,,,
한탄,,,
학교,,,
맞춤법,,,
글,,,
능력,,,
초등학교,,,
저학년,,,
수준,,,
학년,,,
때,,,
확인,,,
거,,,
정규,,,
수업,,,
일수,,,
결석,,,
채,,,
출석,,,
건가,,,
음,,,
나,,,
달,,,
수업,,,
주,,,
면,,,
달,,,
하루,,,
출석,,,
이야기,,,
정말,,,
답안,,,
리얼,,,
학력,,,
중졸,,,
대한민국,,,
지금,,,
무한,,,
또,,,
수,,,
양파,,,
보고,,,
양파,,,
계속,,,
공결,,,
뭐,,,
체전,,,
금메달,,,
하나,,,
애,,,
아빠,,,
누구,,,
진짜,,,
요즘,,,
정유,,,
애,,,
이슈,,,
여러분,,,
현혹,,,
본질,,,
박근혜,,,
실,,,
여자,,,
애,,,
것,,,
그냥,,,
스캔들,,,
수준,,,
물,,,
예,,,
세월호,,,
때,,,
박근혜,,,
아무,,,
그녀,,,
박근혜,,,
불륜,,,
스캔들,,,
석,,,
박근혜,,,
비리,,,
직무,,,
유기,,,
류,,,
소설,,,
물,,,
인간,,,
운동선수,,,
출석,,,
모느,,,
때문,,,
중세,,,
마녀사냥,,,
본질,,,
문제,,,
글,,,
반응,,,
집안,,,
콩가루,,,
가정,,,
교육,,,
제대로,,,
리가,,,
고,,,
때,,,
애,,,
출석,,,
무슨,,,
학교,,,
결석,,,
지애,,,
해외여행,,,
것,,,
모녀,,,
세상,,,
맘데,,,
떡,,,
조롱,,,
하나,,,
방법,,,
개판,,,
현실,,,
권력,,,
원정출산,,,
말,,,
돈,,,
생각,,,
서민,,,
좆,,,
헬조센,,,
애,,,
산다,,,
정유,,,
라가,,,
누구,,,
듣보잡,,,
잘못,,,
것,,,
먼지,,,
먼지,,,
난리,,,
법석,,,
인간,,,
생각,,,
짤,,,
솥,,,
뚜껑,,,
기질,,,
조금,,,
이,,,
글,,,
반응,,,
연예인,,,
화장실,,,
데,,,
애,,,
말타,,,
면서,,,
말,,,
위,,,
애마부인,,,
승마,,,
협회,,,
박근혜,,,
뒤,,,
유라,,,
박,,,
타지,,,
말,,,
선수,,,
원래,,,
아마,,,
대부분,,,
것,,,
불법,,,
것,,,
테,,,
것,,,
그냥,,,
사건,,,
해결,,,
승패,,,
증거,,,
확보,,,
용의,,,
인사,,,
대한,,,
신병,,,
확보,,,
검찰,,,
기자,,,
취재,,,
시기,,,
미제,,,
사건,,,
가능성,,,
보이,,,
특검,,,
해답,,,
돈,,,
잠수,,,
유병언,,,
니,,,
손주,,,
헌,,,
아주,,,
발악,,,
자충수,,,
니,,,
애,,,
비,,,
누구,,,
부모,,,
존경,,,
살,,,
아이,,,
반대,,,
부잣집,,,
부모,,,
소양,,,
아이,,,
최,,,
모씨,,,
딸,,,
정모,,,
그,,,
예인,,,
듯,,,
조금,,,
본질,,,
조사,,,
김연아,,,
박태환,,,
제대로,,,
출석,,,
졸업,,,
의미,,,
것,,,
진짜,,,
문제,,,
것,,,
조사해,,,
발표,,,
옛날,,,
유명,,,
음대,,,
때,,,
하프,,,
입학,,,
승마,,,
승마,,,
실력,,,
조작,,,
진짜,,,
그것,,,
파보,,,
길,,,
승마,,,
게,,,
이,,,
정,,,
유라,,,
성악,,,
승마,,,
선수,,,
선천,,,
운동신경,,,
승마,,,
필사,,,
대회,,,
상,,,
타고,,,
친구,,,
학교,,,
힘,,,
애,,,
낳을,,,
힘,,,
세상,,,
결석,,,
이대,,,
돈,,,
개판,,,
전설,,,
애,,,
아빠,,,
애,,,
아빠,,,
또,,,
뭐임,,,
뭐시,,,
자꾸,,,
잉,,,
터트려,,,
뭐,,,
양궁,,,
부,,,
학교,,,
애,,,
방과후,,,
연습,,,
대회,,,
연습,,,
면,,,
오전,,,
수업,,,
담임,,,
얘기,,,
조퇴,,,
함,,,
결석,,,
경우,,,
대회,,,
직전,,,
거의,,,
아시안,,,
게임,,,
합숙,,,
말,,,
대회,,,
개,,,
결석,,,
상식,,,
말,,,
대회,,,
그,,,
다음,,,
날,,,
전부,,,
복귀,,,
애,,,
엄마,,,
결석,,,
껄,,,
쟤,,,
대회,,,
애,,,
결석,,,
조사,,,
답,,,
애마부인,,,
기사,,,
이제,,,
어쩐지,,,
맞춤법,,,
문맥,,,
수준,,,
초등,,,
중퇴,,,
초등,,,
수업,,,
등,,,
한시,,,
실력,,,
인성,,,
행실,,,
천하,,,
쌍것,,,
최,,,
실,,,
정유,,,
나이,,,
승마,,,
국가,,,
대표,,,
정씨,,,
풋사랑,,,
뜻,,,
임신,,,
출산,,,
하자,,,
정부,,,
출산,,,
장려,,,
정책,,,
호응,,,
대기업,,,
거금,,,
출연,,,
정씨,,,
안정,,,
해외,,,
육아,,,
전념,,,
수,,,
도우,,,
려,,,
정황,,,
애,,,
아빠,,,
신씨,,,
신씨,,,
완돈,,,
개판,,,
집안,,,
훌러덩,,,
학교,,,
남자친구,,,
일찍,,,
아들,,,
출산,,,
이,,,
일반인,,,
결석,,,
졸업,,,
인성,,,
이아,,,
돈,,,
아주,,,
정유,,,
이름,,,
이화여대,,,
비리,,,
성적,,,
의혹,,,
이번,,,
사건,,,
애,,,
상관,,,
진심,,,
어처구니,,,
입방,,,
정도,,,
답,,,
하나,,,
세월호,,,
때,,,
학교,,,
운동,,,
부도,,,
수업,,,
마찬가지,,,
옛날,,,
말,,,
물이,,,
물이,,,
거,,,
집,,,
구석,,,
최,,,
실,,,
씨,,,
모녀,,,
살,,,
것,,,
추정,,,
독일,,,
현지,,,
이,,,
갓난아기,,,
살,,,
증언,,,
가운데,,,
딸,,,
정유,,,
씨,,,
지난해,,,
말,,,
독일,,,
현지,,,
고교,,,
시절,,,
승마,,,
것,,,
모씨,,,
비밀리,,,
결혼식,,,
것,,,
확인,,,
지난,,,
삭제,,,
것,,,
추정,,,
정,,,
씨,,,
페이스북,,,
계정,,,
유연,,,
남성,,,
키스,,,
장면,,,
정,,,
씨,,,
사진,,,
가장,,,
최신,,,
게시,,,
물,,,
임성한,,,
거,,,
거,,,
해도,,,
막장,,,
얘,,,
인생,,,
유라,,,
말,,,
그네,,,
놀이터,,,
타고,,,
정씨,,,
지난해,,,
아동학대,,,
의심,,,
독일,,,
헤센,,,
주,,,
보건,,,
당국,,,
방문,,,
조사,,,
고,,,
전,,,
보도,,,
정씨,,,
별채,,,
공간,,,
갓난아이,,,
개,,,
마리,,,
고양이,,,
마리,,,
것,,,
목격,,,
이웃,,,
주민,,,
갓난아이,,,
생활,,,
걱정,,,
보건,,,
당국,,,
신고,,,
이,,,
정씨,,,
보건,,,
당국,,,
방문,,,
조사,,,
보도,,,
총장,,,
고등학교,,,
출석,,,
것,,,
죽,,,
부모,,,
교육,,,
참으로,,,
걸,,,
깔껄까야,,,
운동,,,
학교,,,
내,,,
종목,,,
학생,,,
선수,,,
하여튼,,,
왜,,,
얼굴,,,
우숩다,,,
이나라,,,
박근혜,,,
이,,,
지경,,,
특유,,,
개뻔,,,
얼굴,,,
처,,,
괴담,,,
어쩌,,,
협박,,,
미르,,,
재단,,,
모금,,,
바로,,,
달,,,
전,,,
모든,,,
걸,,,
블랙홀,,,
개헌,,,
논의,,,
국가,,,
위기,,,
상황,,,
국민,,,
생각,,,
자기,,,
입,,,
야당,,,
의원,,,
폄훼,,,
이제,,,
시간,,,
개헌,,,
임,,,
기내,,,
온수,,,
사기,,,
빚,,,
집사,,,
모든,,,
부동산,,,
규재,,,
재,,,
아파트,,,
투기,,,
광풍,,,
최경환,,,
박근혜,,,
개헌,,,
질,,,
가계부채,,,
거품,,,
감옥,,,
얼마나,,,
짓,,,
신문사,,,
청와대,,,
비선,,,
실세,,,
김영삼,,,
아들,,,
돈처,,,
나라,,,
개판,,,
김대중,,,
아들,,,
개판,,,
노무현,,,
형,,,
나라,,,
엉망,,,
실세,,,
줄,,,
말,,,
딸내미,,,
결석,,,
일수,,,
실세,,,
짓,,,
신문사,,,
니,,,
신문사,,,
기자,,,
로서,,,
임신,,,
독일,,,
우리,,,
닭,,,
이만,,,
나라,,,
애비,,,
헬,,,
조선,,,
꼰,,,
대세,,,
끼,,,
여자,,,
남자,,,
꼬시,,,
것,,,
재주,,,
라며,,,
사창가,,,
가라,,,
고,,,
때,,,
임신,,,
애가,,,
얘,,,
무슨,,,
양파,,,
졸라,,,
처제,,,
정구,,,
부고,,,
고,,,
현,,,
주니어,,,
국,,,
대고,,,
정도,,,
이상,,,
이면,,,
이상,,,
학교,,,
출석,,,
제대로,,,
기자,,,
운동,,,
학생,,,
아시안,,,
게임,,,
정도,,,
수준,,,
다른,,,
학생,,,
생활,,,
기록,,,
비교,,,
좀,,,
해주시,,,
쯔쯔,,,
실력,,,
로라,,,
던데,,,
거,,,
국,,,
뭐,,,
승마,,,
협회,,,
대기업,,,
청와대,,,
뭐,,,
여기저기,,,
최,,,
실,,,
박근혜,,,
등,,,
세상,,,
살맛,,,
그냥,,,
딸,,,
자살,,,
혼자,,,
한국,,,
자백,,,
관련,,,
자,,,
최,,,
실,,,
기사,,,
어디가,,,
고딩,,,
결석,,,
기사,,,
전국체전,,,
여행,,,
딸내미,,,
고교시절,,,
대학시절,,,
문제,,,
발생,,,
애,,,
미가,,,
학교,,,
큰소리,,,
겁,,,
내,,,
누,,,
한번,,,
볼,,,
최,,,
실,,,
얼굴,,,
한번,,,
입,,,
말,,,
여기,,,
개,,,
누리,,,
알바,,,
신천지,,,
영생교,,,
알바,,,
다수,,,
듯,,,
무조건,,,
최,,,
실,,,
독일,,,
정유,,,
라가,,,
개월,,,
아이,,,
개,,,
마리,,,
고양이,,,
마리,,,
승마,,,
별채,,,
위생,,,
상태,,,
등,,,
아동학대,,,
의심,,,
이웃,,,
주민,,,
신고,,,
보도,,,
자기,,,
하늘,,,
주신,,,
천사,,,
주,,,
어쨌다,,,
시간,,,
역순,,,
때,,,
임신,,,
데,,,
특혜,,,
입학,,,
달,,,
출산,,,
승마,,,
협회,,,
삼성,,,
전자,,,
사장,,,
전자,,,
놈,,,
명마,,,
정,,,
유라,,,
중소기업,,,
모나미,,,
사장,,,
통해,,,
승마,,,
사서,,,
삼성,,,
것,,,
포괄,,,
뇌물,,,
지로,,,
처벌,,,
요즘,,,
운동,,,
부들,,,
정도,,,
재,,,
말,,,
메달,,,
사람,,,
메달,,,
자,,,
이제,,,
니,,,
그,,,
부모,,,
빽,,,
돈,,,
권력,,,
때매,,,
쪽박,,,
과정,,,
이대,,,
수시,,,
모집,,,
요강,,,
개인,,,
종목,,,
육상,,,
유도,,,
양궁,,,
레슬링,,,
수영,,,
스키,,,
승마,,,
스케이트,,,
등등,,,
등,,,
모든,,,
개인,,,
참가,,,
경기,,,
말,,,
즉,,,
개인,,,
종목,,,
내,,,
개인,,,
전과,,,
단체,,,
전이,,,
모두,,,
포함,,,
따라서,,,
정유,,,
라가,,,
승마,,,
아시안,,,
게임,,,
체전,,,
금메달,,,
의미,,,
개인,,,
종목,,,
금메달,,,
말,,,
즉,,,
이대,,,
입학,,,
시,,,
부정,,,
말,,,
전혀,,,
사실,,,
거,,,
선동,,,
선동,,,
맙시,,,
말타,,,
모습,,,
스타일,,,
독일,,,
어디,,,
내,,,
가마,,,
진짜,,,
이,,,
나라,,,
사회,,,
제도,,,
법,,,
뭐,,,
하나,,,
제대로,,,
자정작용,,,
저런,,,
막장,,,
짓,,,
주변,,,
피,,,
사람,,,
얼마나,,,
공결,,,
얼마나,,,
빡센디,,,
해,,,
예전,,,
특정,,,
군대,,,
외박,,,
왜,,,
이케,,,
원래,,,
거,,,
해명,,,
일반,,,
사병,,,
외박,,,
한번,,,
그냥,,,
알,,,
이,,,
나라,,,
박근혜정부,,,
정책,,,
중,,,
하나,,,
여대생,,,
유가,,,
휴학,,,
제도,,,
호,,,
통재,,,
이제,,,
뭔가,,,
뒷돈,,,
더,,,
할머니,,,
애가,,,
대통령,,,
조서,,,
조사,,,
지시,,,
시간,,,
네이버,,,
것,,,
박근혜,,,
시,,,
바리,,,
짓,,,
위해,,,
뉴스,,,
편집,,,
이제,,,
여론,,,
공작,,,
수준,,,
야당,,,
청문회,,,
안,,,
뭐,,,
박근혜,,,
치마,,,
쓰레기,,,
짓,,,
못,,,
꼴갑,,,
관제,,,
포탈,,,
네이버,,,
반드시,,,
응징,,,
부모,,,
것,,,
자식,,,
교육,,,
저,,,
얼굴,,,
안,,,
언론,,,
추적,,,
거처,,,
파악,,,
듯,,,
부처님,,,
손바닥,,,
안,,,
정맣,,,
대한민국,,,
역사,,,
획,,,
사건,,,
고등학교,,,
결석,,,
출석,,,
처리,,,
정말,,,
대의,,,
사건,,,
각종,,,
대화,,,
다른,,,
선수,,,
비교,,,
도,,,
학년,,,
반,,,
결석,,,
대도,,,
문제,,,
출석,,,
처리,,,
댓,,,
인지,,,
젠,,,
고등학교,,,
문제,,,
다음,,,
중학교,,,
말,,,
뒷발,,,
인간,,,
대학교,,,
퇴학,,,
처리,,,
고등학교,,,
애,,,
다시,,,
켜,,,
꼴통,,,
애마부인,,,
고등학교,,,
때,,,
임신,,,
어차피,,,
학교,,,
기득권,,,
마인드,,,
교정,,,
곳,,,
뭐,,,
진짜,,,
기득권,,,
필요,,,
달그닥,,,
혹,,,
말,,,
환,,,
장병,,,
정상,,,
생활,,,
말,,,
타고,,,
어찌,,,
겨,,,
진자,,,
미스테리,,,
케릭,,,
터,,,
중,,,
고,,,
대학,,,
특기,,,
생,,,
체육,,,
예,,,
등,,,
선발,,,
부터,,,
학사,,,
관리,,,
왜,,,
선진국,,,
